payment_id,order_id,payment_status,approved_amount,approved_at
PAY01943,O01943,Success,3262.97,2026-05-10T10:41:00+09:00
PAY01944,O01944,Failed,0.00,2026-05-10T10:48:00+09:00
PAY01945,O01945,Success,560.21,2026-05-10T10:55:00+09:00
PAY01946,O01946,Success,1892.31,2026-05-10T11:02:00+09:00
PAY01947,O01947,Failed,0.00,2026-05-10T11:09:00+09:00
PAY01948,O01948,Failed,0.00,2026-05-10T11:16:00+09:00
PAY01949,O01949,RetrySuccess,1483.77,2026-05-10T11:23:00+09:00
PAY01950,O01950,Success,1253.56,2026-05-10T11:30:00+09:00
PAY01951,O01951,Failed,0.00,2026-05-10T11:37:00+09:00
PAY01952,O01952,Success,730.24,2026-05-10T11:44:00+09:00
PAY01953,O01953,Failed,0.00,2026-05-10T11:51:00+09:00
PAY01954,O01954,Success,1789.65,2026-05-10T11:58:00+09:00
PAY01955,O01955,RetrySuccess,1012.47,2026-05-10T12:05:00+09:00
PAY01956,O01956,RetrySuccess,1463.23,2026-05-10T12:12:00+09:00
PAY01957,O01957,Failed,0.00,2026-05-10T12:19:00+09:00
PAY01958,O01958,Failed,0.00,2026-05-10T12:26:00+09:00
PAY01959,O01959,Success,2891.22,2026-05-10T12:33:00+09:00
PAY01960,O01960,Failed,0.00,2026-05-10T12:40:00+09:00
PAY01961,O01961,Failed,0.00,2026-05-10T12:47:00+09:00
PAY01962,O01962,RetrySuccess,746.77,2026-05-10T12:54:00+09:00
PAY01963,O01963,Success,2077.95,2026-05-10T13:01:00+09:00
PAY01964,O01964,RetrySuccess,502.59,2026-05-10T13:08:00+09:00
PAY01965,O01965,Success,2144.55,2026-05-10T13:15:00+09:00
PAY01966,O01966,RetrySuccess,1609.99,2026-05-10T13:22:00+09:00
PAY01967,O01967,Success,1516.98,2026-05-10T13:29:00+09:00
PAY01968,O01968,Failed,0.00,2026-05-10T13:36:00+09:00
PAY01969,O01969,Failed,0.00,2026-05-10T13:43:00+09:00
PAY01970,O01970,Failed,0.00,2026-05-10T13:50:00+09:00
PAY01971,O01971,Failed,0.00,2026-05-10T13:57:00+09:00
PAY01972,O01972,Success,2438.59,2026-05-10T14:04:00+09:00
PAY01973,O01973,Success,385.44,2026-05-10T14:11:00+09:00
PAY01974,O01974,Success,181.45,2026-05-10T14:18:00+09:00
PAY01975,O01975,Success,1347.91,2026-05-10T14:25:00+09:00
PAY01976,O01976,Failed,0.00,2026-05-10T14:32:00+09:00
PAY01977,O01977,Success,666.73,2026-05-10T14:39:00+09:00
PAY01978,O01978,Failed,0.00,2026-05-10T14:46:00+09:00
PAY01979,O01979,RetrySuccess,1785.81,2026-05-10T14:53:00+09:00
PAY01980,O01980,Success,630.74,2026-05-10T15:00:00+09:00
PAY01981,O01981,Success,913.37,2026-05-10T15:07:00+09:00
PAY01982,O01982,Success,3309.07,2026-05-10T15:14:00+09:00
PAY01983,O01983,Success,2434.91,2026-05-10T15:21:00+09:00
PAY01984,O01984,Success,1940.80,2026-05-10T15:28:00+09:00
PAY01985,O01985,Failed,0.00,2026-05-10T15:35:00+09:00
PAY01986,O01986,Success,2221.77,2026-05-10T15:42:00+09:00
PAY01987,O01987,Success,2340.07,2026-05-10T15:49:00+09:00
PAY01988,O01988,Success,2884.31,2026-05-10T15:56:00+09:00
PAY01989,O01989,Failed,0.00,2026-05-10T16:03:00+09:00
PAY01990,O01990,Failed,0.00,2026-05-10T16:10:00+09:00
PAY01991,O01991,Success,2097.38,2026-05-10T16:17:00+09:00
PAY01992,O01992,Failed,0.00,2026-05-10T16:24:00+09:00
PAY01993,O01993,Success,2087.86,2026-05-10T16:31:00+09:00
PAY01994,O01994,RetrySuccess,1421.13,2026-05-10T16:38:00+09:00
PAY01995,O01995,Success,1677.40,2026-05-10T16:45:00+09:00
PAY01996,O01996,Success,974.99,2026-05-10T16:52:00+09:00
PAY01997,O01997,Success,1879.51,2026-05-10T16:59:00+09:00
PAY01998,O01998,Failed,0.00,2026-05-10T17:06:00+09:00
PAY01999,O01999,Failed,0.00,2026-05-10T17:13:00+09:00
PAY02000,O02000,Failed,0.00,2026-05-10T17:20:00+09:00
PAY02001,O09001,Success,57.00,2026-05-16T10:00:00+09:00
PAY02002,O09002,Success,32.20,2026-05-16T10:05:00+09:00
PAY02003,O09003,Success,13.70,2026-05-17T10:10:00+09:00
PAY90001,O99999,Success,100.00,2026-05-02T10:00:00+09:00
