order_id,customer_id,channel_id,order_date,order_status,gross_amount,discount_applied,net_amount,order_value,currency
O01508,C00919,CH0001,2026-06-29,Completed,4320.96,457.04,3863.92,3863.92,KRW
O01509,C00919,CH0001,2026-05-25,Completed,3936.66,171.11,3765.55,3765.55,KRW
O01510,C00919,CH0004,2026-06-07,Completed,3639.97,547.68,3092.29,3092.29,KRW
O01511,C00920,CH0004,2026-06-20,Completed,188.41,21.40,167.01,167.01,KRW
O01512,C00920,CH0002,2026-06-17,Completed,2487.50,122.44,2365.06,2365.06,KRW
O01513,C00920,CH0003,2026-05-25,Completed,2987.42,273.52,2713.90,2713.90,KRW
O01514,C00921,CH0004,2026-06-19,Completed,2263.21,525.58,1737.63,1737.63,KRW
O01515,C00922,CH0001,2026-05-09,Completed,2448.58,385.45,2063.13,2063.13,KRW
O01516,C00923,CH0003,2026-05-14,Completed,2674.71,689.64,1985.07,1985.07,KRW
O01517,C00924,CH0002,2026-05-07,Completed,1583.07,214.11,1368.96,1368.96,KRW
O01518,C00924,CH0003,2026-05-23,Completed,1381.96,307.84,1074.12,1074.12,KRW
O01519,C00924,CH0002,2026-05-22,Completed,1544.88,169.47,1375.41,1375.41,KRW
O01520,C00925,CH0002,2026-06-18,Completed,992.36,95.90,896.46,896.46,KRW
O01521,C00925,CH0002,2026-05-10,Completed,3225.87,289.09,2936.78,2936.78,KRW
O01522,C00926,CH0004,2026-06-19,Completed,4094.74,14.62,4080.12,4080.12,KRW
O01523,C00927,CH0003,2026-06-06,Completed,42.04,1.83,40.21,40.21,KRW
O01524,C00927,CH0004,2026-05-25,Completed,4337.19,203.42,4133.77,4133.77,KRW
O01525,C00927,CH0002,2026-05-20,Completed,1286.91,70.23,1216.68,1216.68,KRW
O01526,C00928,CH0004,2026-06-04,Completed,2900.55,14.32,2886.23,2886.23,KRW
O01527,C00928,CH0003,2026-06-01,Completed,1980.12,328.47,1651.65,1651.65,KRW
O01528,C00929,CH0001,2026-05-24,Completed,1244.19,142.90,1101.29,1101.29,KRW
O01529,C00929,CH0004,2026-05-11,Completed,931.46,42.88,888.58,888.58,KRW
O01530,C00929,CH0003,2026-05-26,Completed,5147.40,521.33,4626.07,4626.07,KRW
O01531,C00930,CH0001,2026-06-18,Completed,2343.00,404.09,1938.91,1938.91,KRW
O01532,C00930,CH0004,2026-05-21,Cancelled,2743.53,59.62,2683.91,2683.91,KRW
O01533,C00931,CH0002,2026-05-16,Completed,2597.67,245.90,2351.77,2351.77,KRW
O01534,C00931,CH0003,2026-05-19,Completed,2912.66,390.99,2521.67,2521.67,KRW
O01535,C00932,CH0001,2026-06-22,Completed,1446.09,246.83,1199.26,1199.26,KRW
O01536,C00933,CH0003,2026-06-06,Completed,738.19,20.81,717.38,717.38,KRW
O01537,C00934,CH0002,2026-06-08,Completed,3045.40,857.76,2187.64,2187.64,KRW
O01538,C00935,CH0003,2026-06-28,Completed,1144.79,49.91,1094.88,1094.88,KRW
O01539,C00935,CH0001,2026-06-23,Completed,941.52,14.51,927.01,927.01,KRW
O01540,C00935,CH0002,2026-05-24,Completed,1673.10,252.86,1420.24,1420.24,KRW
O01541,C00936,CH0002,2026-06-05,Completed,2894.54,793.17,2101.37,2101.37,KRW
O01542,C00937,CH0001,2026-05-26,Completed,1518.48,213.43,1305.05,1305.05,KRW
O01543,C00937,CH0003,2026-05-30,Completed,551.14,52.65,498.49,498.49,KRW
O01544,C00938,CH0001,2026-05-02,Completed,2797.26,126.06,2671.20,2671.20,KRW
O01545,C00938,CH0004,2026-05-03,Completed,1532.18,159.64,1372.54,1372.54,KRW
O01546,C00939,CH0002,2026-06-27,Completed,2293.26,298.78,1994.48,1994.48,KRW
O01547,C00939,CH0004,2026-05-19,Completed,1732.24,185.98,1546.26,1546.26,KRW
O01548,C00940,CH0002,2026-06-22,Completed,1099.90,60.33,1039.57,1039.57,KRW
O01549,C00940,CH0001,2026-06-05,Completed,643.94,31.66,612.28,612.28,KRW
O01550,C00941,CH0003,2026-06-22,Completed,1718.76,490.41,1228.35,1228.35,KRW
O01551,C00942,CH0004,2026-05-23,Completed,2818.20,419.28,2398.92,2398.92,KRW
O01552,C00943,CH0003,2026-05-12,Completed,1701.96,465.74,1236.22,1236.22,KRW
O01553,C00944,CH0001,2026-06-02,Completed,3939.69,1106.84,2832.85,2832.85,KRW
O01554,C00944,CH0003,2026-06-18,Completed,224.45,35.05,189.40,189.40,KRW
O01555,C00944,CH0001,2026-06-24,Completed,975.22,45.43,929.79,929.79,KRW
O01556,C00945,CH0001,2026-06-27,Completed,393.84,17.56,376.28,376.28,KRW
O01557,C00945,CH0001,2026-05-21,Completed,361.08,18.43,342.65,342.65,KRW
O01558,C00946,CH0003,2026-06-24,Completed,1642.08,71.06,1571.02,1571.02,KRW
O01559,C00946,CH0004,2026-06-20,Completed,2181.74,333.84,1847.90,1847.90,KRW
O01560,C00946,CH0001,2026-05-04,Completed,128.44,6.78,121.66,121.66,KRW
O01561,C00947,CH0004,2026-06-01,Completed,903.48,245.68,657.80,657.80,KRW
O01562,C00948,CH0003,2026-05-16,Completed,3902.48,643.23,3259.25,3259.25,KRW
O01563,C00948,CH0004,2026-05-20,Completed,3188.12,441.58,2746.54,2746.54,KRW
O01564,C00949,CH0003,2026-05-26,Completed,1174.53,292.53,882.00,882.00,KRW
O01565,C00950,CH0004,2026-05-09,Completed,965.07,140.33,824.74,824.74,KRW
O01566,C00950,CH0002,2026-05-25,Completed,2520.03,611.47,1908.56,1908.56,KRW
O01567,C00951,CH0002,2026-05-29,Completed,2400.26,233.03,2167.23,2167.23,KRW
O01568,C00952,CH0002,2026-06-27,Completed,3877.05,576.42,3300.63,3300.63,KRW
O01569,C00952,CH0003,2026-06-14,Completed,3323.90,810.18,2513.72,2513.72,KRW
O01570,C00953,CH0001,2026-05-02,Completed,386.43,16.87,369.56,369.56,KRW
O01571,C00953,CH0003,2026-05-23,Completed,2102.91,475.73,1627.18,1627.18,KRW
O01572,C00954,CH0002,2026-05-29,Completed,202.59,30.51,172.08,172.08,KRW
O01573,C00955,CH0002,2026-06-22,Completed,1556.56,20.97,1535.59,1535.59,KRW
O01574,C00955,CH0001,2026-05-28,Completed,3610.14,618.98,2991.16,2991.16,KRW
O01575,C00956,CH0004,2026-05-31,Completed,1687.42,94.16,1593.26,1593.26,KRW
O01576,C00956,CH0002,2026-05-22,Completed,2711.77,119.96,2591.81,2591.81,KRW
O01577,C00957,CH0003,2026-06-24,Completed,4325.79,1082.52,3243.27,3243.27,KRW
O01578,C00958,CH0001,2026-06-20,Completed,3385.89,788.79,2597.10,2597.10,KRW
O01579,C00959,CH0002,2026-05-14,Cancelled,2154.87,314.90,1839.97,1839.97,KRW
O01580,C00959,CH0002,2026-05-25,Completed,908.16,92.90,815.26,815.26,KRW
O01581,C00960,CH0001,2026-06-11,Completed,2905.00,166.40,2738.60,2738.60,KRW
O01582,C00960,CH0004,2026-05-26,Completed,995.54,103.86,891.68,891.68,KRW
O01583,C00960,CH0003,2026-05-28,Completed,87.18,9.75,77.43,77.43,KRW
O01584,C00961,CH0004,2026-05-01,Completed,2471.55,244.03,2227.52,2227.52,KRW
O01585,C00962,CH0001,2026-05-10,Completed,914.01,21.13,892.88,892.88,KRW
O01586,C00962,CH0003,2026-06-22,Completed,1690.60,280.15,1410.45,1410.45,KRW
O01587,C00963,CH0003,2026-06-18,Completed,1570.60,242.49,1328.11,1328.11,KRW
O01588,C00964,CH0004,2026-05-16,Completed,4883.34,83.81,4799.53,4799.53,KRW
O01589,C00965,CH0004,2026-06-12,Cancelled,1435.61,307.29,1128.32,1128.32,KRW
O01590,C00965,CH0002,2026-06-16,Completed,1891.83,276.06,1615.77,1615.77,KRW
O01591,C00966,CH0002,2026-06-16,Completed,518.77,57.87,460.90,460.90,KRW
O01592,C00967,CH0001,2026-05-22,Completed,333.27,36.92,296.35,296.35,KRW
O01593,C00967,CH0001,2026-06-23,Completed,1324.42,61.32,1263.10,1263.10,KRW
O01594,C00968,CH0002,2026-05-09,Completed,2702.56,345.17,2357.39,2357.39,KRW
O01595,C00969,CH0004,2026-05-31,Completed,890.34,91.39,798.95,798.95,KRW
O01596,C00970,CH0004,2026-05-03,Completed,1150.64,34.33,1116.31,1116.31,KRW
O01597,C00971,CH0002,2026-06-17,Completed,2962.63,381.30,2581.33,2581.33,KRW
O01598,C00972,CH0003,2026-05-16,Completed,131.48,0.68,130.80,130.80,KRW
O01599,C00972,CH0001,2026-06-02,Completed,3612.20,1015.56,2596.64,2596.64,KRW
O01600,C00973,CH0001,2026-06-01,Completed,1439.72,230.00,1209.72,1209.72,KRW
O01601,C00973,CH0002,2026-05-21,Completed,3819.27,195.80,3623.47,3623.47,KRW
O01602,C00974,CH0001,2026-06-21,Completed,2298.91,37.09,2261.82,2261.82,KRW
O01603,C00974,CH0004,2026-05-20,Completed,149.87,37.04,112.83,112.83,KRW
O01604,C00975,CH0003,2026-06-19,Completed,2009.76,281.62,1728.14,1728.14,KRW
O01605,C00975,CH0003,2026-05-10,Completed,3359.39,297.45,3061.94,3061.94,KRW
O01606,C00976,CH0004,2026-06-21,Completed,2190.37,125.88,2064.49,2064.49,KRW
O01607,C00976,CH0001,2026-06-03,Completed,1777.47,78.76,1698.71,1698.71,KRW
O01608,C00977,CH0004,2026-06-15,Cancelled,1180.27,187.25,993.02,993.02,KRW
O01609,C00978,CH0002,2026-06-10,Completed,3240.47,183.82,3056.65,3056.65,KRW
O01610,C00978,CH0004,2026-05-19,Completed,759.54,107.62,651.92,651.92,KRW
O01611,C00979,CH0001,2026-06-17,Completed,1454.16,190.87,1263.29,1263.29,KRW
O01612,C00979,CH0004,2026-05-10,Completed,1595.10,204.54,1390.56,1390.56,KRW
O01613,C00980,CH0004,2026-06-20,Cancelled,1846.38,18.36,1828.02,1828.02,KRW
O01614,C00981,CH0001,2026-05-25,Completed,3320.91,174.68,3146.23,3146.23,KRW
O01615,C00981,CH0004,2026-06-20,Completed,3533.61,154.72,3378.89,3378.89,KRW
O01616,C00982,CH0004,2026-06-10,Completed,1493.70,6.48,1487.22,1487.22,KRW
O01617,C00982,CH0004,2026-06-22,Completed,478.96,67.15,411.81,411.81,KRW
O01618,C00983,CH0002,2026-06-28,Completed,3545.94,66.82,3479.12,3479.12,KRW
O01619,C00984,CH0004,2026-06-08,Completed,632.34,82.90,549.44,549.44,KRW
O01620,C00984,CH0004,2026-05-13,Completed,642.14,65.60,576.54,576.54,KRW
O01621,C00984,CH0003,2026-05-11,Completed,323.61,7.35,316.26,316.26,KRW
O01622,C00985,CH0002,2026-06-10,Completed,773.11,170.73,602.38,602.38,KRW
O01623,C00986,CH0002,2026-05-09,Completed,1088.62,258.70,829.92,829.92,KRW
O01624,C00987,CH0002,2026-05-19,Completed,2807.56,138.24,2669.32,2669.32,KRW
O01625,C00987,CH0004,2026-06-15,Completed,1858.97,267.42,1591.55,1591.55,KRW
O01626,C00988,CH0002,2026-06-01,Completed,1436.33,188.35,1247.98,1247.98,KRW
O01627,C00988,CH0003,2026-05-29,Completed,1696.42,428.67,1267.75,1267.75,KRW
O01628,C00988,CH0001,2026-06-25,Completed,2531.22,577.14,1954.08,1954.08,KRW
O01629,C00989,CH0003,2026-05-05,Completed,3363.88,531.23,2832.65,2832.65,KRW
O01630,C00989,CH0001,2026-06-13,Completed,1222.22,312.96,909.26,909.26,KRW
O01631,C00990,CH0004,2026-06-28,Completed,192.42,46.26,146.16,146.16,KRW
O01632,C00991,CH0003,2026-05-28,Completed,3288.77,173.66,3115.11,3115.11,KRW
O01633,C00991,CH0001,2026-06-12,Completed,3067.87,318.18,2749.69,2749.69,KRW
O01634,C00991,CH0002,2026-05-07,Completed,374.30,19.45,354.85,354.85,KRW
O01635,C00992,CH0002,2026-05-07,Completed,2707.45,133.18,2574.27,2574.27,KRW
O01636,C00993,CH0001,2026-06-11,Completed,463.45,103.13,360.32,360.32,KRW
O01637,C00994,CH0001,2026-05-07,Completed,327.92,0.02,327.90,327.90,KRW
O01638,C00995,CH0003,2026-06-02,Completed,1649.28,169.44,1479.84,1479.84,KRW
O01639,C00996,CH0003,2026-06-03,Completed,2319.07,108.81,2210.26,2210.26,KRW
O01640,C00997,CH0004,2026-05-25,Completed,4039.64,973.22,3066.42,3066.42,KRW
O01641,C00998,CH0002,2026-06-15,Completed,543.24,8.00,535.24,535.24,KRW
O01642,C00998,CH0001,2026-05-12,Completed,749.39,127.65,621.74,621.74,KRW
O01643,C00999,CH0002,2026-06-11,Completed,3540.83,181.75,3359.08,3359.08,KRW
O01644,C00999,CH0001,2026-05-22,Completed,1883.22,314.97,1568.25,1568.25,KRW
O01645,C00999,CH0004,2026-06-19,Completed,1530.34,70.99,1459.35,1459.35,KRW
O01646,C01000,CH0002,2026-06-19,Completed,1359.50,11.42,1348.08,1348.08,KRW
O01647,C01000,CH0004,2026-06-23,Completed,572.49,59.44,513.05,513.05,KRW
O01648,C01000,CH0003,2026-05-10,Completed,1149.85,261.87,887.98,887.98,KRW
O01649,C01001,CH0001,2026-06-07,Completed,702.02,68.25,633.77,633.77,KRW
O01650,C01002,CH0003,2026-06-25,Completed,3351.52,869.00,2482.52,2482.52,KRW
O01651,C01003,CH0001,2026-05-31,Completed,5550.64,571.87,4978.77,4978.77,KRW
O01652,C01004,CH0003,2026-06-07,Completed,1708.55,162.97,1545.58,1545.58,KRW
O01653,C01004,CH0001,2026-05-23,Completed,1893.09,96.99,1796.10,1796.10,KRW
O01654,C01004,CH0001,2026-06-23,Cancelled,803.56,87.91,715.65,715.65,KRW
O01655,C01005,CH0001,2026-06-08,Completed,3223.60,150.64,3072.96,3072.96,KRW
O01656,C01005,CH0001,2026-05-11,Completed,1550.31,220.46,1329.85,1329.85,KRW
O01657,C01006,CH0002,2026-06-20,Completed,1515.72,234.72,1281.00,1281.00,KRW
O01658,C01006,CH0002,2026-06-02,Completed,813.52,38.93,774.59,774.59,KRW
O01659,C01007,CH0004,2026-05-05,Completed,551.19,27.29,523.90,523.90,KRW
O01660,C01007,CH0002,2026-06-07,Completed,328.90,35.57,293.33,293.33,KRW
O01661,C01008,CH0003,2026-06-28,Completed,190.83,21.31,169.52,169.52,KRW
O01662,C01008,CH0003,2026-06-15,Completed,1020.64,56.17,964.47,964.47,KRW
O01663,C01008,CH0003,2026-05-18,Completed,1411.05,140.65,1270.40,1270.40,KRW
O01664,C01009,CH0004,2026-05-15,Completed,476.14,7.46,468.68,468.68,KRW
O01665,C01009,CH0003,2026-06-02,Completed,1624.66,91.27,1533.39,1533.39,KRW
O01666,C01010,CH0001,2026-05-30,Completed,473.63,22.07,451.56,451.56,KRW
O01667,C01010,CH0004,2026-06-06,Completed,1914.74,316.24,1598.50,1598.50,KRW
O01668,C01011,CH0004,2026-06-16,Cancelled,1139.19,51.02,1088.17,1088.17,KRW
O01669,C01011,CH0003,2026-06-15,Completed,918.18,81.49,836.69,836.69,KRW
O01670,C01011,CH0004,2026-05-29,Completed,391.11,18.54,372.57,372.57,KRW
O01671,C01012,CH0003,2026-05-06,Completed,2069.78,25.33,2044.45,2044.45,KRW
O01672,C01013,CH0002,2026-06-17,Completed,507.78,0.02,507.76,507.76,KRW
O01673,C01013,CH0004,2026-06-12,Completed,3481.08,364.90,3116.18,3116.18,KRW
O01674,C01014,CH0001,2026-05-19,Completed,3612.12,14.78,3597.34,3597.34,KRW
O01675,C01014,CH0002,2026-06-06,Completed,2178.93,298.94,1879.99,1879.99,KRW
O01676,C01015,CH0002,2026-06-18,Completed,1710.54,80.99,1629.55,1629.55,KRW
O01677,C01015,CH0002,2026-05-26,Completed,1852.29,168.16,1684.13,1684.13,KRW
O01678,C01015,CH0002,2026-06-05,Completed,1550.69,138.30,1412.39,1412.39,KRW
O01679,C01016,CH0002,2026-05-07,Completed,176.31,3.52,172.79,172.79,KRW
O01680,C01017,CH0003,2026-06-09,Completed,1445.26,224.45,1220.81,1220.81,KRW
O01681,C01017,CH0004,2026-06-22,Completed,910.71,42.54,868.17,868.17,KRW
O01682,C01018,CH0002,2026-06-15,Completed,1992.86,271.23,1721.63,1721.63,KRW
O01683,C01018,CH0002,2026-06-12,Completed,461.90,21.92,439.98,439.98,KRW
O01684,C01019,CH0004,2026-06-08,Cancelled,3720.35,169.24,3551.11,3551.11,KRW
O01685,C01019,CH0001,2026-05-06,Completed,1714.26,23.40,1690.86,1690.86,KRW
O01686,C01019,CH0001,2026-06-15,Completed,338.82,36.29,302.53,302.53,KRW
O01687,C01020,CH0001,2026-06-17,Completed,3588.76,477.41,3111.35,3111.35,KRW
O01688,C01021,CH0001,2026-05-28,Completed,2918.21,74.40,2843.81,2843.81,KRW
O01689,C01022,CH0003,2026-05-13,Completed,1607.40,165.86,1441.54,1441.54,KRW
O01690,C01023,CH0001,2026-05-13,Completed,1615.10,70.30,1544.80,1544.80,KRW
O01691,C01023,CH0003,2026-06-18,Completed,2986.37,257.99,2728.38,2728.38,KRW
O01692,C01023,CH0001,2026-05-26,Completed,4396.84,690.84,3706.00,3706.00,KRW
O01693,C01024,CH0004,2026-05-27,Completed,1827.47,283.56,1543.91,1543.91,KRW
O01694,C01024,CH0002,2026-06-02,Completed,1425.81,133.65,1292.16,1292.16,KRW
O01695,C01024,CH0004,2026-06-27,Completed,2628.33,11.30,2617.03,2617.03,KRW
O01696,C01025,CH0004,2026-05-29,Completed,3647.70,883.55,2764.15,2764.15,KRW
O01697,C01026,CH0001,2026-05-25,Completed,3324.01,75.13,3248.88,3248.88,KRW
O01698,C01026,CH0004,2026-06-14,Completed,844.01,96.36,747.65,747.65,KRW
O01699,C01027,CH0001,2026-05-18,Completed,298.46,49.18,249.28,249.28,KRW
O01700,C01028,CH0003,2026-05-02,Completed,3345.54,548.82,2796.72,2796.72,KRW
O01701,C01028,CH0004,2026-05-19,Completed,2622.66,5.94,2616.72,2616.72,KRW
O01702,C01029,CH0003,2026-06-06,Completed,702.94,77.73,625.21,625.21,KRW
O01703,C01030,CH0003,2026-06-16,Completed,2344.53,233.00,2111.53,2111.53,KRW
O01704,C01031,CH0003,2026-05-05,Completed,702.57,174.60,527.97,527.97,KRW
O01705,C01032,CH0003,2026-06-28,Completed,1577.54,394.79,1182.75,1182.75,KRW
O01706,C01033,CH0004,2026-05-28,Completed,1348.86,20.26,1328.60,1328.60,KRW
O01707,C01034,CH0001,2026-05-14,Completed,3081.33,293.27,2788.06,2788.06,KRW
O01708,C01034,CH0001,2026-06-28,Completed,2699.68,621.73,2077.95,2077.95,KRW
O01709,C01034,CH0004,2026-06-02,Completed,2993.33,389.62,2603.71,2603.71,KRW
O01710,C01035,CH0002,2026-05-26,Completed,4320.43,739.35,3581.08,3581.08,KRW
O01711,C01035,CH0004,2026-05-15,Completed,1744.30,451.11,1293.19,1293.19,KRW
O01712,C01036,CH0003,2026-05-11,Completed,662.93,29.06,633.87,633.87,KRW
O01713,C01036,CH0001,2026-05-19,Completed,2579.04,113.56,2465.48,2465.48,KRW
O01714,C01037,CH0001,2026-05-18,Completed,504.90,13.21,491.69,491.69,KRW
O01715,C01038,CH0003,2026-05-16,Completed,372.86,34.67,338.19,338.19,KRW
O01716,C01039,CH0002,2026-06-17,Completed,2353.06,235.47,2117.59,2117.59,KRW
O01717,C01039,CH0001,2026-06-11,Completed,1378.62,201.35,1177.27,1177.27,KRW
O01718,C01040,CH0002,2026-06-14,Completed,599.40,145.27,454.13,454.13,KRW
O01719,C01041,CH0003,2026-06-29,Completed,3013.40,291.98,2721.42,2721.42,KRW
O01720,C01042,CH0004,2026-06-26,Completed,1964.39,19.83,1944.56,1944.56,KRW
O01721,C01042,CH0003,2026-05-20,Completed,223.68,10.88,212.80,212.80,KRW
O01722,C01043,CH0001,2026-06-29,Completed,581.48,50.61,530.87,530.87,KRW
O01723,C01044,CH0001,2026-06-10,Completed,4134.83,70.74,4064.09,4064.09,KRW
O01724,C01044,CH0001,2026-05-07,Completed,2984.60,336.66,2647.94,2647.94,KRW
O01725,C01044,CH0001,2026-06-15,Completed,2442.33,139.71,2302.62,2302.62,KRW
O01726,C01045,CH0001,2026-05-29,Completed,573.94,148.65,425.29,425.29,KRW
O01727,C01046,CH0002,2026-06-18,Completed,3916.17,71.33,3844.84,3844.84,KRW
O01728,C01046,CH0003,2026-06-02,Completed,2399.76,254.44,2145.32,2145.32,KRW
O01729,C01047,CH0002,2026-06-27,Completed,2186.78,570.91,1615.87,1615.87,KRW
O01730,C01047,CH0003,2026-05-06,Completed,4176.61,627.62,3548.99,3548.99,KRW
O01731,C01048,CH0004,2026-05-20,Completed,2068.36,326.42,1741.94,1741.94,KRW
O01732,C01048,CH0004,2026-05-01,Completed,1702.62,90.98,1611.64,1611.64,KRW
O01733,C01048,CH0003,2026-05-08,Completed,363.54,61.75,301.79,301.79,KRW
O01734,C01049,CH0001,2026-05-02,Completed,695.30,172.86,522.44,522.44,KRW
O01735,C01050,CH0001,2026-06-15,Completed,1204.88,312.20,892.68,892.68,KRW
O01736,C01051,CH0002,2026-05-11,Completed,1385.20,141.64,1243.56,1243.56,KRW
O01737,C01051,CH0001,2026-05-21,Completed,1708.11,257.34,1450.77,1450.77,KRW
O01738,C01052,CH0003,2026-05-04,Completed,3704.10,51.86,3652.24,3652.24,KRW
O01739,C01053,CH0004,2026-06-14,Cancelled,1634.40,92.83,1541.57,1541.57,KRW
O01740,C01053,CH0003,2026-05-25,Completed,3034.95,166.56,2868.39,2868.39,KRW
O01741,C01054,CH0002,2026-06-07,Completed,398.64,2.07,396.57,396.57,KRW
O01742,C01055,CH0001,2026-05-04,Completed,707.25,37.18,670.07,670.07,KRW
O01743,C01055,CH0001,2026-05-07,Completed,2502.60,134.36,2368.24,2368.24,KRW
O01744,C01056,CH0004,2026-05-23,Completed,922.32,48.09,874.23,874.23,KRW
O01745,C01056,CH0001,2026-05-18,Completed,1321.59,220.29,1101.30,1101.30,KRW
O01746,C01057,CH0003,2026-06-07,Completed,2145.73,91.20,2054.53,2054.53,KRW
O01747,C01058,CH0002,2026-06-01,Completed,373.04,17.56,355.48,355.48,KRW
O01748,C01058,CH0003,2026-05-11,Completed,3552.17,178.61,3373.56,3373.56,KRW
O01749,C01059,CH0002,2026-06-10,Cancelled,863.36,110.66,752.70,752.70,KRW
O01750,C01059,CH0002,2026-05-11,Completed,490.68,80.90,409.78,409.78,KRW
O01751,C01060,CH0001,2026-05-17,Completed,288.75,0.37,288.38,288.38,KRW
O01752,C01060,CH0004,2026-06-03,Completed,566.62,147.48,419.14,419.14,KRW
O01753,C01060,CH0001,2026-05-30,Completed,1298.94,145.25,1153.69,1153.69,KRW
O01754,C01061,CH0002,2026-05-23,Completed,942.75,40.77,901.98,901.98,KRW
O01755,C01061,CH0001,2026-05-20,Completed,1201.41,56.96,1144.45,1144.45,KRW
O01756,C01061,CH0002,2026-05-22,Completed,1618.80,138.41,1480.39,1480.39,KRW
O01757,C01062,CH0001,2026-06-24,Cancelled,967.36,54.39,912.97,912.97,KRW
O01758,C01062,CH0002,2026-06-16,Completed,2911.40,48.12,2863.28,2863.28,KRW
O01759,C01062,CH0001,2026-05-10,Completed,2664.53,402.26,2262.27,2262.27,KRW
O01760,C01063,CH0003,2026-05-12,Completed,736.64,9.38,727.26,727.26,KRW
O01761,C01064,CH0004,2026-06-28,Completed,3577.54,372.11,3205.43,3205.43,KRW
O01762,C01064,CH0002,2026-05-03,Completed,2135.50,363.61,1771.89,1771.89,KRW
O01763,C01064,CH0004,2026-06-25,Completed,2056.96,447.47,1609.49,1609.49,KRW
O01764,C01065,CH0004,2026-06-25,Completed,1112.40,311.44,800.96,800.96,KRW
O01765,C01066,CH0003,2026-06-28,Completed,1510.12,365.36,1144.76,1144.76,KRW
O01766,C01067,CH0001,2026-06-02,Completed,101.19,9.25,91.94,91.94,KRW
O01767,C01068,CH0003,2026-06-04,Completed,1586.77,208.32,1378.45,1378.45,KRW
O01768,C01069,CH0002,2026-06-25,Completed,290.39,31.65,258.74,258.74,KRW
O01769,C01070,CH0001,2026-06-24,Completed,3466.67,183.20,3283.47,3283.47,KRW
O01770,C01070,CH0003,2026-06-17,Completed,572.67,27.73,544.94,544.94,KRW
O01771,C01071,CH0001,2026-06-11,Completed,1071.88,158.90,912.98,912.98,KRW
O01772,C01071,CH0003,2026-05-03,Completed,129.35,28.35,101.00,101.00,KRW
O01773,C01071,CH0001,2026-05-20,Completed,2133.70,455.57,1678.13,1678.13,KRW
O01774,C01072,CH0004,2026-06-04,Completed,1370.58,151.72,1218.86,1218.86,KRW
O01775,C01072,CH0003,2026-06-26,Completed,452.68,11.75,440.93,440.93,KRW
O01776,C01073,CH0004,2026-06-08,Completed,906.39,130.85,775.54,775.54,KRW
O01777,C01073,CH0004,2026-05-29,Completed,514.18,27.71,486.47,486.47,KRW
O01778,C01074,CH0001,2026-06-03,Cancelled,1593.92,369.04,1224.88,1224.88,KRW
O01779,C01075,CH0001,2026-05-25,Completed,896.50,49.09,847.41,847.41,KRW
O01780,C01075,CH0003,2026-06-12,Completed,3012.61,465.30,2547.31,2547.31,KRW
O01781,C01075,CH0003,2026-05-23,Completed,2080.97,329.36,1751.61,1751.61,KRW
O01782,C01076,CH0002,2026-06-06,Completed,1882.01,209.21,1672.80,1672.80,KRW
O01783,C01076,CH0004,2026-06-17,Completed,1237.02,64.17,1172.85,1172.85,KRW
O01784,C01076,CH0003,2026-05-29,Completed,3511.75,575.87,2935.88,2935.88,KRW
O01785,C01077,CH0004,2026-05-04,Completed,1847.60,104.07,1743.53,1743.53,KRW
O01786,C01077,CH0001,2026-05-13,Cancelled,1486.48,133.61,1352.87,1352.87,KRW
O01787,C01078,CH0003,2026-06-26,Completed,781.61,44.62,736.99,736.99,KRW
O01788,C01078,CH0004,2026-06-16,Completed,408.07,66.67,341.40,341.40,KRW
O01789,C01078,CH0002,2026-06-01,Completed,847.92,9.08,838.84,838.84,KRW
O01790,C01079,CH0004,2026-05-05,Cancelled,2701.00,697.63,2003.37,2003.37,KRW
O01791,C01080,CH0003,2026-06-13,Completed,766.67,170.10,596.57,596.57,KRW
O01792,C01080,CH0001,2026-05-14,Completed,1130.92,61.16,1069.76,1069.76,KRW
O01793,C01081,CH0004,2026-05-06,Completed,2853.41,391.07,2462.34,2462.34,KRW
O01794,C01081,CH0001,2026-06-08,Completed,4193.31,100.62,4092.69,4092.69,KRW
O01795,C01082,CH0001,2026-06-19,Completed,793.38,85.29,708.09,708.09,KRW
O01796,C01082,CH0004,2026-05-09,Completed,626.72,86.22,540.50,540.50,KRW
O01797,C01083,CH0002,2026-05-01,Completed,1011.54,28.29,983.25,983.25,KRW
O01798,C01083,CH0003,2026-06-05,Completed,1238.61,140.87,1097.74,1097.74,KRW
O01799,C01083,CH0003,2026-05-03,Completed,1118.54,143.21,975.33,975.33,KRW
O01800,C01084,CH0001,2026-06-08,Completed,665.73,29.14,636.59,636.59,KRW
O01801,C01084,CH0003,2026-05-13,Completed,2304.13,628.22,1675.91,1675.91,KRW
O01802,C01085,CH0003,2026-06-11,Completed,1159.95,23.64,1136.31,1136.31,KRW
O01803,C01086,CH0001,2026-06-21,Completed,894.84,202.74,692.10,692.10,KRW
O01804,C01086,CH0002,2026-05-13,Cancelled,459.03,51.83,407.20,407.20,KRW
O01805,C01087,CH0002,2026-06-05,Completed,2726.93,448.49,2278.44,2278.44,KRW
O01806,C01088,CH0001,2026-06-26,Completed,1127.32,276.05,851.27,851.27,KRW
O01807,C01089,CH0003,2026-06-13,Completed,1618.12,410.91,1207.21,1207.21,KRW
O01808,C01090,CH0004,2026-06-24,Cancelled,1431.84,122.69,1309.15,1309.15,KRW
O01809,C01090,CH0001,2026-05-31,Completed,1117.42,317.10,800.32,800.32,KRW
